Transaction_ID,Customer_ID,Account_Type,Total_Balance,Transaction_Amount,Investment_Amount,Investment_Type,Transaction_Date
307848,203812,Business,94692,186.0,35789,Mutual Fund,2023-12-03
307849,200872,Current,5237,4704.0,21079,Fixed Deposit,2022-06-14
307850,208490,Business,55461,888.0,27473,Mutual Fund,2024-11-27
307851,202606,Current,58973,4194.0,18269,Recurring Deposit,2024-12-20
307852,205818,Business,62144,766.0,8238,Fixed Deposit,2022-08-08
307853,203268,Savings,22013,222.0,21884,Mutual Fund,2023-10-09
307854,203984,Savings,83544,4643.0,41672,Mutual Fund,2024-06-28
307855,207186,Savings,57932,4680.5907416325335,4466,Recurring Deposit,2023-08-31
307856,206061,Current,97284,161.0,17803,Fixed Deposit,2022-07-23
307857,207540,Current,98735,2578.0,16946,Recurring Deposit,2024-03-04
307858,205273,Current,49714,3493.0,45065,Recurring Deposit,2023-06-14
307859,208385,Current,7493,4492.0,44485,Recurring Deposit,2024-12-21
307860,202651,Current,85821,317.0,44720,Recurring Deposit,2023-01-30
307861,202435,Current,22006,3600.0,36654,Mutual Fund,2022-12-20
307862,205525,Business,57980,178.0,21397,Mutual Fund,2024-07-29
307863,200367,Savings,83030,2912.0,29603,Recurring Deposit,2022-05-21
307864,202609,Current,6720,669.180477520225,19321,Recurring Deposit,2023-11-07
307865,207615,Business,48350,502.0,10308,Mutual Fund,2025-01-10
307866,207122,Business,78644,1834.0,40252,Fixed Deposit,2023-01-11
307867,207945,Current,9304,1619.0,43893,Mutual Fund,2023-06-28
307868,201889,Savings,11705,193.0,45815,Mutual Fund,2025-03-06
307869,208719,Current,34596,291.0,22657,Mutual Fund,2023-11-17
307870,202147,Savings,91692,3854.0,27740,Recurring Deposit,2022-09-02
307871,205558,Savings,40154,3610.0,10210,Recurring Deposit,2024-11-24
307872,208469,Current,9647,4145.0,12570,Recurring Deposit,2025-02-23
307873,201401,Savings,69515,2590.0,5447,Recurring Deposit,2023-09-30
307874,200328,Savings,19614,3219.0,12097,Fixed Deposit,2024-04-14
307875,201023,Savings,6444,4497.0,29731,Mutual Fund,2022-07-30
307876,208955,Current,96573,3736.0,41612,Fixed Deposit,2024-11-28
307877,200032,Savings,59951,4983.0,24434,Recurring Deposit,2024-01-30
307878,203168,Savings,98266,1341.0,39604,Mutual Fund,2023-01-09
307879,200385,Business,96634,585.0,18825,Recurring Deposit,2022-10-24
307880,206756,Current,82569,2099.0,39752,Fixed Deposit,2022-05-15
307881,203388,Savings,94125,1542.0,38177,Fixed Deposit,2023-01-14
307882,206464,Current,77538,2795.0,14507,Recurring Deposit,2022-04-29
307883,204181,Current,85605,2085.0,6685,Fixed Deposit,2024-09-27
307884,202589,Business,51416,4735.0,7599,Recurring Deposit,2023-03-26
307885,209279,Business,26208,4211.0,13401,Recurring Deposit,2024-04-18
307886,208271,Savings,81976,2606.0,17827,Fixed Deposit,2023-11-14
307887,200393,Savings,43830,2132.0,2802,Fixed Deposit,2022-06-26
307888,200666,Savings,64646,4515.0,36009,Recurring Deposit,2024-07-07
307889,202925,Current,22909,2568.0,34240,Recurring Deposit,2024-12-14
307890,207978,Business,41134,1712.7803035461577,36379,Recurring Deposit,2023-07-12
307891,202258,Business,22505,2692.0,41846,Mutual Fund,2024-05-05
307892,207538,Savings,76086,1925.0,27187,Fixed Deposit,2024-06-27
307893,207266,Business,32765,4848.0,18248,Fixed Deposit,2024-02-16
307894,202314,Current,69077,4174.0,4487,Fixed Deposit,2022-04-15
307895,209267,Savings,13453,2931.0,18477,Fixed Deposit,2022-05-17
307896,207289,Business,9308,3975.0,11346,Fixed Deposit,2023-08-30
307897,200031,Savings,50000,1848.0,23784,Recurring Deposit,2022-06-16
307898,201020,Current,3390,4746.0,7629,Recurring Deposit,2023-08-27
307899,209551,Current,66824,3290.0,45647,Mutual Fund,2022-05-26
307900,204563,Savings,25913,536.0,4603,Fixed Deposit,2023-12-10
307901,200291,Savings,59219,4981.0,14425,Recurring Deposit,2022-09-20
307902,207598,Business,8302,1676.0,25100,Fixed Deposit,2023-02-12
307903,208791,Current,95522,1612.0,1359,Mutual Fund,2024-12-30
307904,200170,Current,8895,4302.0,23529,Mutual Fund,2025-01-20
307905,206511,Savings,35058,1863.0,47669,Mutual Fund,2024-06-10
307906,203892,Business,57977,3207.0,41657,Recurring Deposit,2024-03-02
307907,207300,Savings,90472,602.0,41080,Mutual Fund,2025-02-06
307908,209298,Savings,50084,555.5110932608957,3663,Fixed Deposit,2024-07-01
307909,202930,Savings,22624,2344.0,33617,Mutual Fund,2022-11-07
307910,202939,Current,68572,629.015699244705,34566,Mutual Fund,2024-09-05
307911,200111,Savings,38120,2052.0,44794,Mutual Fund,2023-03-17
307912,200354,Savings,26370,4764.0,14628,Fixed Deposit,2022-07-10
307913,205889,Business,74974,2470.0,48519,Fixed Deposit,2022-05-17
307914,208073,Savings,91696,2603.0,6456,Mutual Fund,2022-10-26
307915,208382,Business,57283,2682.0,13631,Recurring Deposit,2024-04-18
307916,203642,Savings,90931,382.0,35279,Recurring Deposit,2024-12-30
307917,202309,Current,41255,517.0,40555,Recurring Deposit,2022-04-19
307918,209939,Savings,47640,4956.0,38188,Mutual Fund,2024-03-22
307919,209554,Current,89944,4388.0,24412,Mutual Fund,2024-11-05
307920,207215,Savings,6062,4716.0,19942,Recurring Deposit,2022-05-31
307921,205020,Current,90849,2511.0,23138,Recurring Deposit,2023-04-01
307922,203927,Current,49290,636.0,12763,Recurring Deposit,2025-03-14
307923,204424,Savings,19360,2225.0,12304,Fixed Deposit,2024-12-22
307924,202919,Business,54416,1114.0,38248,Fixed Deposit,2022-10-09
307925,208964,Current,4663,4661.0,6545,Recurring Deposit,2022-04-12
307926,202064,Current,19887,4436.0,49834,Fixed Deposit,2022-12-13
307927,205655,Savings,11991,382.0,13822,Fixed Deposit,2024-11-27
307928,208026,Business,94957,4911.0,16628,Mutual Fund,2022-06-06
307929,205743,Current,31051,1819.0,12989,Fixed Deposit,2023-07-11
307930,206225,Savings,73814,2194.0,27334,Mutual Fund,2022-08-19
307931,205637,Current,40515,4884.0,45445,Mutual Fund,2024-02-27
307932,202843,Savings,15626,1777.0,31667,Recurring Deposit,2024-10-25
307933,206249,Savings,42646,1719.0,41021,Fixed Deposit,2022-12-11
307934,201683,Business,40197,2723.4340116890676,21494,Recurring Deposit,2024-09-24
307935,207887,Savings,67291,798.0,29091,Mutual Fund,2022-06-28
307936,200146,Business,3056,1939.0,30310,Fixed Deposit,2022-09-02
307937,203079,Savings,81960,2505.0,2048,Recurring Deposit,2022-09-14
307938,203876,Savings,15672,1576.0,25505,Recurring Deposit,2024-05-01
307939,209916,Current,61077,3172.0,18921,Recurring Deposit,2024-09-30
307940,202558,Business,33383,4394.0,2088,Mutual Fund,2024-11-01
307941,208926,Current,14589,2152.0,13115,Recurring Deposit,2023-02-26
307942,204133,Business,96241,695.0,42131,Recurring Deposit,2022-06-27
307943,206070,Business,86337,2324.1513067106753,38017,Fixed Deposit,2023-01-29
307944,207391,Current,80245,268.0,44399,Mutual Fund,2024-01-12
307945,208078,Business,86208,1043.0,37946,Mutual Fund,2023-08-27
307946,208762,Business,70102,2606.0,43142,Fixed Deposit,2025-02-06
307947,203658,Current,92786,3504.0,29265,Recurring Deposit,2023-12-05
307948,207529,Business,88442,4116.0,27561,Recurring Deposit,2023-08-06
307949,209939,Current,98514,1509.0,47556,Fixed Deposit,2022-09-24
307950,201419,Savings,22810,1442.0,3441,Fixed Deposit,2025-02-15
307951,209072,Current,49155,822.0,10455,Mutual Fund,2024-08-31
307952,200848,Business,23810,2052.0,1045,Fixed Deposit,2024-07-16
307953,206930,Savings,11747,3912.0,32417,Recurring Deposit,2022-10-20
307954,208956,Savings,61150,4570.0,18620,Recurring Deposit,2023-08-02
307955,206426,Savings,3197,1404.0,2458,Recurring Deposit,2023-02-15
307956,207604,Current,49280,3027.0,30007,Mutual Fund,2022-05-30
307957,205801,Current,36805,4811.0,44090,Recurring Deposit,2024-09-27
307958,204347,Savings,90874,4704.0,15521,Fixed Deposit,2022-12-15
307959,209587,Business,96679,2696.0,29733,Mutual Fund,2023-08-24
307960,205420,Business,55182,336.0,8165,Mutual Fund,2022-06-27
307961,209539,Savings,37102,780.0,28015,Mutual Fund,2022-09-24
307962,208899,Business,23405,466.0,37760,Recurring Deposit,2023-05-20
307963,209046,Business,90736,2896.0,27421,Fixed Deposit,2022-10-26
307964,202083,Current,49757,2746.0,14356,Mutual Fund,2023-12-25
307965,207626,Business,85881,1126.0,49684,Mutual Fund,2022-12-07
307966,209445,Current,47494,2933.0,39012,Mutual Fund,2025-03-06
307967,209860,Savings,64293,2460.0,21411,Fixed Deposit,2023-10-16
307968,203354,Business,40228,3095.0,33703,Fixed Deposit,2024-07-27
307969,209754,Business,27797,3731.0,31250,Recurring Deposit,2022-12-02
307970,209822,Current,34012,2167.0,3172,Fixed Deposit,2024-01-31
307971,207499,Current,91453,1083.0,7847,Recurring Deposit,2023-04-03
307972,207103,Savings,38342,2356.0,30155,Fixed Deposit,2024-09-10
307973,202949,Savings,52221,4304.0,48329,Recurring Deposit,2022-05-23
307974,207243,Business,64284,3055.0,33943,Recurring Deposit,2022-10-14
307975,203511,Current,50428,4322.0,25650,Recurring Deposit,2022-08-23
307976,201151,Current,6020,2089.0,36568,Mutual Fund,2024-11-27
307977,200277,Business,20540,2217.0,17033,Recurring Deposit,2024-10-27
307978,203766,Current,13340,2193.0,35867,Mutual Fund,2023-10-26
307979,208522,Current,95882,2342.0,14392,Fixed Deposit,2022-11-21
307980,206503,Current,46910,4319.0,15855,Mutual Fund,2022-04-14
307981,207731,Current,87439,3850.0,40229,Recurring Deposit,2024-04-15
307982,200870,Business,89043,646.2198047088137,44840,Mutual Fund,2022-07-24
307983,206245,Savings,60350,2064.0,24181,Recurring Deposit,2022-03-30
307984,208568,Savings,14393,2785.6081190759774,41004,Mutual Fund,2022-04-01
307985,202636,Business,38434,419.0,5442,Fixed Deposit,2022-12-24
307986,204093,Savings,59198,1945.0,26519,Mutual Fund,2022-08-06
307987,209013,Current,67304,4929.0,12350,Recurring Deposit,2024-12-27
307988,201863,Business,10714,1301.0,23155,Mutual Fund,2024-09-28
307989,205978,Savings,20627,2282.0,5927,Recurring Deposit,2023-06-04
307990,204223,Current,72737,3642.0,9179,Recurring Deposit,2023-12-27
307991,209134,Savings,44189,1571.0,14435,Fixed Deposit,2025-03-02
307992,206495,Business,25456,2669.0,20591,Recurring Deposit,2024-03-29
307993,203753,Savings,6912,1201.0,12132,Recurring Deposit,2025-02-28
307994,208450,Savings,79757,2856.0,18895,Fixed Deposit,2022-10-04
307995,209425,Savings,71117,3361.0,18729,Recurring Deposit,2023-02-04
307996,202069,Business,70638,3062.0,37556,Mutual Fund,2022-10-29
307997,201184,Current,26005,132.0,2744,Fixed Deposit,2024-12-08
307998,205861,Business,10551,1240.0,24630,Fixed Deposit,2023-05-15
307999,202406,Savings,3677,4074.0,26483,Recurring Deposit,2024-06-10
308000,201878,Business,45578,1665.0,29642,Recurring Deposit,2024-02-18
308001,200829,Savings,63458,4743.0,14417,Fixed Deposit,2023-12-21
308002,205404,Current,86948,3017.0,11863,Mutual Fund,2023-03-27
308003,205953,Current,77800,4569.0,7770,Recurring Deposit,2022-12-17
308004,206449,Savings,12667,4910.0,15914,Mutual Fund,2024-10-24
308005,200047,Business,8920,2766.0,35177,Recurring Deposit,2025-02-27
308006,207467,Savings,55713,4807.0,46710,Recurring Deposit,2022-05-18
308007,209457,Business,12994,692.0,7278,Fixed Deposit,2024-10-02
308008,203575,Business,58280,2423.4179713053977,48291,Fixed Deposit,2022-12-25
308009,201734,Savings,31500,2210.0,5359,Mutual Fund,2024-05-05
308010,209313,Current,88447,275.0,23617,Fixed Deposit,2024-10-26
308011,209007,Current,19032,2398.3733165569174,5743,Mutual Fund,2022-08-04
308012,205384,Business,41580,2581.2799856033344,5893,Mutual Fund,2024-11-19
308013,206328,Savings,95090,4030.0,32852,Fixed Deposit,2023-07-01
308014,209911,Savings,61956,2846.0,46907,Mutual Fund,2023-09-12
308015,206926,Savings,32382,2084.0,27677,Fixed Deposit,2023-12-31
308016,208926,Current,73669,933.0,9885,Mutual Fund,2022-03-28
308017,203516,Current,66246,1240.0,29382,Mutual Fund,2024-08-03
308018,201906,Business,52095,2004.0,31975,Recurring Deposit,2023-03-22
308019,201262,Current,49205,434.0,13667,Fixed Deposit,2023-01-13
308020,200557,Current,7268,4569.0,16028,Fixed Deposit,2022-09-19
308021,206470,Savings,36658,4623.0,1733,Fixed Deposit,2024-06-21
308022,203362,Savings,41768,4315.0,23558,Fixed Deposit,2022-08-16
308023,208047,Current,90771,3747.0,14724,Recurring Deposit,2024-11-06
308024,200289,Business,16257,1086.0,22597,Recurring Deposit,2023-10-04
308025,202274,Savings,75935,2443.0,34528,Recurring Deposit,2024-07-06
308026,203870,Business,4603,4766.0,13790,Recurring Deposit,2024-05-17
308027,203595,Current,88072,3286.0,43621,Fixed Deposit,2023-02-24
308028,204270,Current,33174,1465.0,46151,Mutual Fund,2024-03-11
308029,203712,Savings,10717,4443.0,22387,Fixed Deposit,2024-11-18
308030,200846,Savings,9876,3448.0,26604,Fixed Deposit,2025-01-08
308031,202809,Savings,26296,4286.0,47273,Recurring Deposit,2023-02-07
308032,207874,Savings,68339,146.0,1890,Recurring Deposit,2023-05-24
308033,204930,Current,11551,4519.0,7341,Fixed Deposit,2022-06-11
308034,207473,Current,13610,983.0,36434,Fixed Deposit,2023-01-15
308035,204982,Savings,40829,688.0,41554,Mutual Fund,2022-09-12
308036,201919,Business,88973,1227.0,3466,Recurring Deposit,2022-11-07
308037,207779,Savings,56124,1757.0,29233,Mutual Fund,2025-02-17
308038,200858,Savings,27338,584.0,16695,Fixed Deposit,2024-03-26
308039,206896,Savings,28499,4395.0,46103,Recurring Deposit,2024-05-01
308040,201139,Business,55154,1418.0,42447,Fixed Deposit,2022-12-19
308041,207843,Savings,89592,3510.0,27255,Recurring Deposit,2022-11-24
308042,205870,Current,99526,2413.0,47127,Mutual Fund,2025-01-25
308043,209226,Business,23122,2614.0,16270,Mutual Fund,2022-05-26
308044,208358,Current,16756,2905.0,14692,Recurring Deposit,2022-06-12
308045,207177,Business,37060,3249.0,7671,Mutual Fund,2024-12-16
308046,201823,Business,32571,850.0,3433,Mutual Fund,2023-10-07
308047,201971,Savings,65805,3023.0,24290,Fixed Deposit,2023-06-06
308048,208519,Current,67864,969.0,10685,Recurring Deposit,2023-02-09
308049,205166,Business,63562,4296.0,37033,Fixed Deposit,2024-01-25
308050,203596,Current,16590,3788.0,11480,Mutual Fund,2023-04-15
308051,205954,Business,9000,1050.0,20622,Fixed Deposit,2023-08-22
308052,200820,Savings,60185,733.0,3091,Mutual Fund,2024-11-03
308053,204494,Business,1524,1613.0,25744,Mutual Fund,2024-02-22
308054,207924,Current,57154,4917.0,46944,Fixed Deposit,2022-05-27
308055,202778,Current,70843,354.0,35365,Fixed Deposit,2022-08-30
308056,202682,Current,16387,1480.0,7218,Recurring Deposit,2022-06-10
308057,200488,Current,52013,1311.0,34561,Recurring Deposit,2024-07-02
308058,209980,Business,48021,3470.0,36890,Fixed Deposit,2022-12-19
308059,204845,Business,34069,4633.0,16966,Mutual Fund,2022-11-21
308060,209582,Business,3696,2612.0,11635,Mutual Fund,2022-05-05
308061,201338,Business,89509,4920.0,46813,Recurring Deposit,2024-04-12
308062,201133,Savings,94996,3674.0,30401,Fixed Deposit,2024-05-28
308063,204651,Business,43656,3758.0,9110,Recurring Deposit,2022-09-17
308064,203162,Savings,73195,2543.0453178115154,48408,Recurring Deposit,2022-07-09
308065,200238,Business,6516,1658.0,20786,Fixed Deposit,2023-03-21
308066,207467,Business,81947,919.0,21848,Mutual Fund,2024-02-10
308067,208961,Business,92968,358.0,15037,Recurring Deposit,2024-09-26
308068,207410,Savings,45333,3753.0,44483,Fixed Deposit,2024-09-06
308069,207120,Business,52672,247.0,34620,Fixed Deposit,2023-08-09
308070,204086,Business,19304,3378.0,8093,Fixed Deposit,2023-12-31
308071,200776,Business,87377,3793.0,16177,Mutual Fund,2023-01-23
308072,203778,Current,77976,1917.9827093450058,24845,Fixed Deposit,2025-02-04
308073,205015,Current,83450,2563.0,38400,Recurring Deposit,2023-08-08
308074,201733,Current,41528,2729.0,17930,Recurring Deposit,2023-03-13
308075,202948,Savings,83429,1011.0,23088,Fixed Deposit,2022-09-08
308076,207235,Business,32923,3200.0,26765,Mutual Fund,2023-08-09
308077,201693,Savings,8590,377.0,3493,Mutual Fund,2023-03-09
308078,207395,Business,77989,1023.0,34180,Fixed Deposit,2022-08-20
308079,200946,Savings,46608,2077.0,36529,Mutual Fund,2023-03-24
308080,204255,Current,63283,1381.0,13064,Fixed Deposit,2023-12-21
308081,204937,Business,49275,3707.0,16494,Mutual Fund,2023-01-25
308082,206898,Current,25300,879.0,41528,Mutual Fund,2023-10-25
308083,201124,Current,94854,2408.0,37297,Fixed Deposit,2023-02-26
308084,209440,Business,68670,2673.0,14504,Recurring Deposit,2022-07-13
308085,208746,Savings,87635,4399.0,7505,Recurring Deposit,2024-03-21
308086,201388,Current,37859,3966.0,5550,Recurring Deposit,2024-09-14
308087,208606,Current,1311,2725.0,10992,Recurring Deposit,2024-04-11
308088,207645,Business,44282,3348.0,41479,Recurring Deposit,2022-06-13
308089,205142,Business,61528,2704.0,19715,Recurring Deposit,2024-01-27
308090,203647,Savings,89385,3527.0,48323,Fixed Deposit,2022-11-01
308091,200839,Current,75021,2764.0,20517,Mutual Fund,2023-02-19
308092,201206,Current,42510,2765.0,36841,Recurring Deposit,2024-10-22
308093,208847,Savings,66252,3993.0,46691,Recurring Deposit,2024-02-25
308094,209847,Business,52722,3840.0,13163,Mutual Fund,2022-12-22
308095,204872,Business,58065,2128.0,15588,Fixed Deposit,2023-11-12
308096,200978,Business,34648,2388.0,48696,Fixed Deposit,2023-10-22
308097,200550,Savings,99908,606.0,20595,Fixed Deposit,2022-10-18
308098,208491,Business,4047,2151.0,14950,Mutual Fund,2024-03-01
308099,209512,Business,13841,1060.0,10106,Fixed Deposit,2023-01-16
308100,205388,Savings,46095,3046.0,36706,Recurring Deposit,2024-11-26
308101,203979,Current,8269,161.0,12484,Recurring Deposit,2023-09-29
308102,202095,Current,75046,449.0,33923,Fixed Deposit,2023-05-13
308103,200204,Savings,46728,104.0,41580,Mutual Fund,2023-01-29
308104,208613,Business,3924,2191.0,24722,Fixed Deposit,2023-08-24
308105,201985,Business,16277,4370.0,21848,Mutual Fund,2022-10-04
308106,206463,Current,59121,113.0,25587,Recurring Deposit,2022-05-09
308107,203746,Business,87504,4067.0,22316,Recurring Deposit,2025-02-28
308108,207311,Current,16242,3978.0,32520,Fixed Deposit,2024-08-20
308109,201703,Current,1263,4773.0,27548,Mutual Fund,2022-06-21
308110,206233,Business,3932,2945.0,13318,Recurring Deposit,2023-05-30
308111,204024,Current,9877,2339.0,16000,Mutual Fund,2022-10-19
308112,203683,Current,2283,3812.0,16334,Recurring Deposit,2022-09-09
308113,208165,Savings,44435,4522.0,46976,Fixed Deposit,2024-03-13
308114,201793,Business,53752,3109.0,28850,Fixed Deposit,2024-03-02
308115,206101,Savings,87353,706.0,43260,Recurring Deposit,2023-12-30
308116,205378,Business,60636,2518.0,2079,Recurring Deposit,2022-12-11
308117,209902,Business,56812,4864.0,23038,Mutual Fund,2023-09-05
308118,206254,Business,78895,3057.0,39661,Recurring Deposit,2023-02-25
308119,205658,Business,74853,1951.0,47821,Fixed Deposit,2023-06-22
308120,206078,Current,46078,1038.0,45667,Recurring Deposit,2024-10-13
308121,200683,Savings,50813,2606.0,19338,Fixed Deposit,2022-11-19
308122,207175,Savings,29015,4049.0,41954,Mutual Fund,2024-12-06
